"mcp_code","year","week_num","cumul_week"
72043,"22","10",28371
72043,"22","11",28372
72043,"22","12",28372
72043,"22","13",28465
72043,"22","14",28465
72043,"22","15",28471
72043,"22","16",28473
72043,"22","17",28482
72043,"22","18",28482
72043,"22","19",28484
72043,"22","2",27538
72043,"22","20",28490
72043,"22","21",28490
72043,"22","22",28490
72043,"22","23",28490
72043,"22","24",28495
72043,"22","25",28497
72043,"22","26",28497
72043,"22","27",28507
72043,"22","28",28507
72043,"22","29",28507
72043,"22","3",27539
72043,"22","30",28508
72043,"22","31",28508
72043,"22","32",28508
72043,"22","33",28508
72043,"22","34",28510
72043,"22","35",28510
72043,"22","36",28510
72043,"22","37",28510
72043,"22","38",28510
72043,"22","39",28516
72043,"22","4",27576
72043,"22","40",28516
72043,"22","41",28516
72043,"22","42",28516
72043,"22","43",28526
72043,"22","44",28526
72043,"22","45",28526
72043,"22","46",28529
72043,"22","47",28529
72043,"22","48",28529
72043,"22","49",28529
72043,"22","5",27580
72043,"22","50",28529
72043,"22","51",28530
72043,"22","52",28531
72043,"22","6",27581
72043,"22","7",27936
72043,"22","8",28218
72043,"22","9",28221
73001,"20","53",2
73001,"21","1",6
73001,"21","10",468
73001,"21","11",548
73001,"21","12",638
73001,"21","13",711
73001,"21","14",751
73001,"21","15",838
73001,"21","16",842
73001,"21","17",853
73001,"21","18",1443
73001,"21","19",1519
73001,"21","2",10
73001,"21","20",1908
73001,"21","21",2190
73001,"21","22",2961
73001,"21","23",3593
73001,"21","24",4179
73001,"21","25",4929
73001,"21","26",5407
73001,"21","27",6525
73001,"21","28",7047
73001,"21","29",7616
73001,"21","3",14
73001,"21","30",8414
73001,"21","31",8988
73001,"21","32",9284
73001,"21","33",9373
73001,"21","34",9586
73001,"21","35",9681
73001,"21","36",9730
73001,"21","37",9800
73001,"21","38",9826
73001,"21","39",9835
73001,"21","4",20
73001,"21","40",9859
73001,"21","41",9881
73001,"21","42",9893
73001,"21","43",9909
73001,"21","44",9909
73001,"21","45",9916
73001,"21","46",9951
73001,"21","47",9951
73001,"21","48",9951
73001,"21","49",9957
73001,"21","5",151
73001,"21","50",9975
73001,"21","51",9982
73001,"21","52",9982
73001,"21","6",249
73001,"21","7",329
73001,"21","8",358
73001,"21","9",389
73001,"22","1",9982
73001,"22","10",10289
73001,"22","11",10298
73001,"22","12",10314
73001,"22","13",10320
73001,"22","14",10320
73001,"22","15",10320
73001,"22","16",10323
73001,"22","17",10324
73001,"22","18",10325
73001,"22","19",10325
73001,"22","2",10016
73001,"22","20",10326
73001,"22","21",10326
73001,"22","22",10326
73001,"22","23",10328
73001,"22","24",10328
73001,"22","25",10328
73001,"22","26",10328
73001,"22","27",10328
73001,"22","28",10331
73001,"22","29",10331
73001,"22","3",10018
73001,"22","30",10331
73001,"22","31",10332
73001,"22","32",10332
73001,"22","33",10332
73001,"22","34",10333
73001,"22","35",10333
73001,"22","36",10333
73001,"22","37",10335
73001,"22","38",10335
73001,"22","39",10335
73001,"22","4",10018
73001,"22","40",10336
73001,"22","41",10336
73001,"22","42",10336
73001,"22","43",10336
73001,"22","44",10336
73001,"22","45",10336
73001,"22","46",10337
73001,"22","47",10337
73001,"22","48",10337
73001,"22","49",10339
73001,"22","5",10019
73001,"22","50",10339
73001,"22","51",10340
73001,"22","52",10340
73001,"22","6",10095
73001,"22","7",10150
73001,"22","8",10228
73001,"22","9",10282
73006,"21","1",2
73006,"21","10",1128
73006,"21","11",1395
73006,"21","12",1664
73006,"21","13",1886
73006,"21","14",1916
73006,"21","15",2143
73006,"21","16",2150
73006,"21","17",2344
73006,"21","18",3007
73006,"21","19",4216
73006,"21","2",4
73006,"21","20",5107
73006,"21","21",6107
73006,"21","22",7225
73006,"21","23",9088
73006,"21","24",9833
73006,"21","25",10348
73006,"21","26",10524
73006,"21","27",13283
73006,"21","28",15159
73006,"21","29",17963
73006,"21","3",6
73006,"21","30",21593
73006,"21","31",22873
73006,"21","32",24735
73006,"21","33",24933
73006,"21","34",25847
73006,"21","35",26047
73006,"21","36",26180
73006,"21","37",26377
73006,"21","38",26454
73006,"21","39",26588
73006,"21","4",8
73006,"21","40",26724
73006,"21","41",26782
73006,"21","42",26813
73006,"21","43",26829
73006,"21","44",26829
73006,"21","45",26881
73006,"21","46",26907
73006,"21","47",26911
73006,"21","48",26957
73006,"21","49",26984
73006,"21","5",175
73006,"21","50",27024
73006,"21","51",27042
73006,"21","52",27042
73006,"21","6",716
73006,"21","7",854
73006,"21","8",992
73006,"21","9",1045
73006,"22","1",27061
73006,"22","10",27818
73006,"22","11",27819
73006,"22","12",27826
73006,"22","13",27923
73006,"22","14",27923
73006,"22","15",27923
73006,"22","16",27925
73006,"22","17",27941
73006,"22","18",27941
73006,"22","19",27942
73006,"22","2",27080
73006,"22","20",27942
73006,"22","21",27944
73006,"22","22",27946
73006,"22","23",27948
73006,"22","24",27948
73006,"22","25",27953
73006,"22","26",27953
73006,"22","27",27953
73006,"22","28",27953
73006,"22","29",27953
73006,"22","3",27083
73006,"22","30",27959
73006,"22","31",27959
73006,"22","32",27959
73006,"22","33",27959
73006,"22","34",27959
73006,"22","35",27967
73006,"22","36",27967
73006,"22","37",27967
73006,"22","38",27967
73006,"22","39",27969
73006,"22","4",27086
73006,"22","40",27970
73006,"22","41",27970
73006,"22","42",27974
73006,"22","43",27974
73006,"22","44",27974
73006,"22","45",27974
73006,"22","46",27974
73006,"22","47",27974
73006,"22","48",27975
73006,"22","49",27975
73006,"22","5",27102
73006,"22","50",27975
73006,"22","51",27979
73006,"22","52",27979
73006,"22","6",27253
73006,"22","7",27598
73006,"22","8",27704
73006,"22","9",27798
73009,"21","1",4
73009,"21","10",458
73009,"21","11",572
73009,"21","12",677
73009,"21","13",746
73009,"21","14",755
73009,"21","15",842
73009,"21","16",849
73009,"21","17",857
73009,"21","18",1072
73009,"21","19",1478
73009,"21","2",4
73009,"21","20",1923
73009,"21","21",2355
73009,"21","22",2743
73009,"21","23",3644
73009,"21","24",4224
73009,"21","25",4447
73009,"21","26",4535
73009,"21","27",4674
73009,"21","28",5730
73009,"21","29",6534
73009,"21","3",4
73009,"21","30",7095
73009,"21","31",7843
73009,"21","32",8544
73009,"21","33",9002
73009,"21","34",9239
73009,"21","35",9310
73009,"21","36",9364
73009,"21","37",9407
73009,"21","38",9443
73009,"21","39",9473
73009,"21","4",12
73009,"21","40",9474
73009,"21","41",9481
73009,"21","42",9482
73009,"21","43",9484
73009,"21","44",9487
73009,"21","45",9489
73009,"21","46",9499
73009,"21","47",9501
73009,"21","48",9541
73009,"21","49",9556
73009,"21","5",115
73009,"21","50",9568
73009,"21","51",9593
73009,"21","52",9593
73009,"21","6",238
73009,"21","7",400
73009,"21","8",415
73009,"21","9",432
73009,"22","1",9593
73009,"22","10",9947
73009,"22","11",9947
73009,"22","12",9962
73009,"22","13",9970
73009,"22","14",9970
73009,"22","15",9970
73009,"22","16",9970
73009,"22","17",9974
73009,"22","18",9974
73009,"22","19",9975
73009,"22","2",9609
73009,"22","20",9975
73009,"22","21",9975
73009,"22","22",9977
73009,"22","23",9977
73009,"22","24",9977
73009,"22","25",9977
73009,"22","26",9977
73009,"22","27",9977
73009,"22","28",9977
73009,"22","29",9977
73009,"22","3",9609
73009,"22","30",9977
73009,"22","31",9978
73009,"22","32",9978
73009,"22","33",9978
73009,"22","34",9978
73009,"22","35",9978
73009,"22","36",9978
73009,"22","37",9979
73009,"22","38",9979
73009,"22","39",9979
73009,"22","4",9613
73009,"22","40",9980
73009,"22","41",9980
73009,"22","42",9980
73009,"22","43",9982
73009,"22","44",9982
73009,"22","45",9982
73009,"22","46",9982
73009,"22","47",9982
73009,"22","48",9982
73009,"22","49",9982
73009,"22","5",9615
73009,"22","50",9982
73009,"22","51",9982
73009,"22","52",9986
73009,"22","6",9766
73009,"22","7",9848
73009,"22","8",9918
73009,"22","9",9942
73022,"20","53",2
73022,"21","1",2
73022,"21","10",240
73022,"21","11",283
73022,"21","12",312
73022,"21","13",328
73022,"21","14",341
73022,"21","15",400
73022,"21","16",403
73022,"21","17",413
73022,"21","18",535
73022,"21","19",755
73022,"21","2",2
73022,"21","20",1011
73022,"21","21",1302
73022,"21","22",1599
73022,"21","23",2167
73022,"21","24",2586
73022,"21","25",2727
73022,"21","26",2806
73022,"21","27",2901
73022,"21","28",3625
73022,"21","29",4214
73022,"21","3",2
73022,"21","30",4587
73022,"21","31",5090
73022,"21","32",5578
73022,"21","33",5879
73022,"21","34",6007
73022,"21","35",6041
73022,"21","36",6072
73022,"21","37",6095
73022,"21","38",6123
73022,"21","39",6133
73022,"21","4",12
73022,"21","40",6137
73022,"21","41",6138
73022,"21","42",6139
73022,"21","43",6141
73022,"21","44",6144
73022,"21","45",6147
73022,"21","46",6155
73022,"21","47",6157
73022,"21","48",6173
73022,"21","49",6185
73022,"21","5",81
73022,"21","50",6189
73022,"21","51",6205
73022,"21","52",6206
73022,"21","6",155
73022,"21","7",189
73022,"21","8",200
73022,"21","9",213
73022,"22","1",6207
73022,"22","10",6451
73022,"22","11",6453
73022,"22","12",6477
73022,"22","13",6481
73022,"22","14",6483
73022,"22","15",6483
73022,"22","16",6483
73022,"22","17",6491
73022,"22","18",6491
73022,"22","19",6492
73022,"22","2",6210
73022,"22","20",6492
73022,"22","21",6492
73022,"22","22",6493
73022,"22","23",6493
73022,"22","24",6493
73022,"22","25",6495
73022,"22","26",6495
73022,"22","27",6495
73022,"22","28",6495
73022,"22","29",6495
73022,"22","3",6210
73022,"22","30",6495
73022,"22","31",6495
73022,"22","32",6495
73022,"22","33",6495
73022,"22","34",6495
73022,"22","35",6495
73022,"22","36",6495
73022,"22","37",6495
73022,"22","38",6496
73022,"22","39",6496
73022,"22","4",6217
73022,"22","40",6496
73022,"22","41",6496
73022,"22","42",6496
73022,"22","43",6497
73022,"22","44",6497
73022,"22","45",6497
73022,"22","46",6497
73022,"22","47",6497
73022,"22","48",6497
73022,"22","49",6497
73022,"22","5",6220
73022,"22","50",6497
73022,"22","51",6497
73022,"22","52",6497
73022,"22","6",6325
73022,"22","7",6379
73022,"22","8",6426
73022,"22","9",6443
73028,"21","10",4
73028,"21","11",6
73028,"21","12",6
73028,"21","13",6
73028,"21","14",6
73028,"21","15",6
73028,"21","16",6
73028,"21","17",6
73028,"21","18",8
73028,"21","19",10
73028,"21","20",10
73028,"21","21",12
73028,"21","22",12
73028,"21","23",12
73028,"21","24",22
73028,"21","25",24
73028,"21","26",24
73028,"21","27",24
73028,"21","28",37
73028,"21","29",38
73028,"21","30",40
73028,"21","31",40
73028,"21","32",42
73028,"21","33",44
73028,"21","34",44
73028,"21","35",44
73028,"21","36",44
73028,"21","37",44
73028,"21","38",44
73028,"21","39",44
73028,"21","40",44
73028,"21","41",44
73028,"21","42",44
73028,"21","43",44
73028,"21","44",44
73028,"21","45",44
73028,"21","46",44
73028,"21","47",44
73028,"21","48",44
73028,"21","49",44
73028,"21","5",2
73028,"21","50",44
73028,"21","51",44
73028,"21","52",44
73028,"21","6",4
73028,"21","7",4
73028,"21","8",4
73028,"21","9",4
73028,"22","1",44
73028,"22","10",44
73028,"22","11",44
73028,"22","12",44
73028,"22","13",44
73028,"22","14",44
73028,"22","15",44
73028,"22","16",44
73028,"22","17",44
73028,"22","18",44
73028,"22","19",44
73028,"22","2",44
73028,"22","20",44
73028,"22","21",44
73028,"22","22",44
73028,"22","23",44
73028,"22","24",44
73028,"22","25",44
73028,"22","26",44
73028,"22","27",44
73028,"22","28",44
73028,"22","29",44
73028,"22","3",44
73028,"22","30",44
73028,"22","31",44
73028,"22","32",44
73028,"22","33",44
73028,"22","34",44
73028,"22","35",44
73028,"22","36",44
73028,"22","37",44
73028,"22","38",44
73028,"22","39",44
73028,"22","4",44
73028,"22","40",44
73028,"22","41",44
73028,"22","42",44
73028,"22","43",44
73028,"22","44",44
73028,"22","45",44
73028,"22","46",44
73028,"22","47",44
73028,"22","48",44
73028,"22","49",44
73028,"22","5",44
73028,"22","50",44
73028,"22","51",44
73028,"22","52",44
73028,"22","6",44
73028,"22","7",44
73028,"22","8",44
73028,"22","9",44
73032,"21","10",335
73032,"21","11",401
73032,"21","12",462
73032,"21","13",507
73032,"21","14",517
73032,"21","15",566
73032,"21","16",568
73032,"21","17",621
73032,"21","18",806
73032,"21","19",1190
73032,"21","2",2
73032,"21","20",1416
73032,"21","21",1726
73032,"21","22",2095
73032,"21","23",2686
73032,"21","24",2909
73032,"21","25",3066
73032,"21","26",3131
73032,"21","27",3931
73032,"21","28",4526
73032,"21","29",5454
73032,"21","3",4
73032,"21","30",6680
73032,"21","31",7035
73032,"21","32",7573
73032,"21","33",7642
73032,"21","34",8000
73032,"21","35",8051
73032,"21","36",8089
73032,"21","37",8136
73032,"21","38",8162
73032,"21","39",8196
73032,"21","4",8
73032,"21","40",8216
73032,"21","41",8226
73032,"21","42",8233
73032,"21","43",8234
73032,"21","44",8234
73032,"21","45",8245
73032,"21","46",8255
73032,"21","47",8257
73032,"21","48",8273
73032,"21","49",8275
73032,"21","5",20
73032,"21","50",8283
73032,"21","51",8291
73032,"21","52",8291
73032,"21","6",151
73032,"21","7",281
73032,"21","8",298
73032,"21","9",317
73032,"22","1",8294
73032,"22","10",8566
73032,"22","11",8568
73032,"22","12",8569
73032,"22","13",8583
73032,"22","14",8583
73032,"22","15",8583
73032,"22","16",8583
73032,"22","17",8587
73032,"22","18",8587
73032,"22","19",8587
73032,"22","2",8300
73032,"22","20",8588
73032,"22","21",8588
73032,"22","22",8588
73032,"22","23",8588
73032,"22","24",8588
73032,"22","25",8589
73032,"22","26",8589
73032,"22","27",8589
73032,"22","28",8589
73032,"22","29",8589
73032,"22","3",8301
73032,"22","30",8590
73032,"22","31",8590
73032,"22","32",8590
73032,"22","33",8590
73032,"22","34",8590
73032,"22","35",8591
73032,"22","36",8591
73032,"22","37",8591
73032,"22","38",8591
73032,"22","39",8591
73032,"22","4",8302
73032,"22","40",8591
73032,"22","41",8591
73032,"22","42",8591
73032,"22","43",8591
73032,"22","44",8591
73032,"22","45",8591
73032,"22","46",8591
73032,"22","47",8591
73032,"22","48",8592
73032,"22","49",8592
73032,"22","5",8305
73032,"22","50",8592
73032,"22","51",8592
73032,"22","52",8592
73032,"22","6",8371
73032,"22","7",8490
73032,"22","8",8521
73032,"22","9",8552
73040,"21","10",273
73040,"21","11",345
73040,"21","12",400
73040,"21","13",432
73040,"21","14",443
73040,"21","15",499
73040,"21","16",501
73040,"21","17",504
73040,"21","18",655
73040,"21","19",949
73040,"21","20",1276
73040,"21","21",1637
73040,"21","22",1978
73040,"21","23",2656
73040,"21","24",3080
73040,"21","25",3265
73040,"21","26",3332
73040,"21","27",3437
73040,"21","28",4298
73040,"21","29",4823
73040,"21","3",2
73040,"21","30",5300
73040,"21","31",5836
73040,"21","32",6361
73040,"21","33",6699
73040,"21","34",6904
73040,"21","35",6962
73040,"21","36",6995
73040,"21","37",7017
73040,"21","38",7036
73040,"21","39",7058
73040,"21","4",6
73040,"21","40",7064
73040,"21","41",7070
73040,"21","42",7075
73040,"21","43",7075
73040,"21","44",7076
73040,"21","45",7077
73040,"21","46",7089
73040,"21","47",7091
73040,"21","48",7112
73040,"21","49",7119
73040,"21","5",20
73040,"21","50",7128
73040,"21","51",7157
73040,"21","52",7158
73040,"21","6",96
73040,"21","7",142
73040,"21","8",237
73040,"21","9",247
73040,"22","1",7158
73040,"22","10",7409
73040,"22","11",7409
73040,"22","12",7433
73040,"22","13",7439
73040,"22","14",7441
73040,"22","15",7441
73040,"22","16",7441
73040,"22","17",7443
73040,"22","18",7443
73040,"22","19",7443
73040,"22","2",7177
73040,"22","20",7443
73040,"22","21",7443
73040,"22","22",7443
73040,"22","23",7443
73040,"22","24",7443
73040,"22","25",7443
73040,"22","26",7443
73040,"22","27",7443
73040,"22","28",7443
73040,"22","29",7443
73040,"22","3",7178
73040,"22","30",7443
73040,"22","31",7444
73040,"22","32",7444
73040,"22","33",7444
73040,"22","34",7444
73040,"22","35",7444
73040,"22","36",7444
73040,"22","37",7444
73040,"22","38",7444
73040,"22","39",7445
73040,"22","4",7180
73040,"22","40",7446
73040,"22","41",7446
73040,"22","42",7446
73040,"22","43",7446
73040,"22","44",7446
73040,"22","45",7446
73040,"22","46",7446
73040,"22","47",7446
73040,"22","48",7446
73040,"22","49",7447
73040,"22","5",7180
73040,"22","50",7447
73040,"22","51",7447
73040,"22","52",7447
73040,"22","6",7293
73040,"22","7",7329
73040,"22","8",7385
73040,"22","9",7407
73042,"21","10",909
73042,"21","11",1178
73042,"21","12",1320
73042,"21","13",1442
73042,"21","14",1462
73042,"21","15",1644
73042,"21","16",1654
73042,"21","17",1966
73042,"21","18",2509
73042,"21","19",3533
73042,"21","2",2
73042,"21","20",4095
73042,"21","21",5082
73042,"21","22",5937
73042,"21","23",7808
73042,"21","24",8367
73042,"21","25",8982
73042,"21","26",9183
73042,"21","27",11165
73042,"21","28",13498
73042,"21","29",15137
73042,"21","3",2
73042,"21","30",16851
73042,"21","31",17887
73042,"21","32",18728
73042,"21","33",19354
73042,"21","34",19762
73042,"21","35",20029
73042,"21","36",20169
73042,"21","37",20321
73042,"21","38",20327
73042,"21","39",20419
73042,"21","4",2
73042,"21","40",20425
73042,"21","41",20466
73042,"21","42",20472
73042,"21","43",20481
73042,"21","44",20491
73042,"21","45",20541
73042,"21","46",20578
73042,"21","47",20592
73042,"21","48",20621
73042,"21","49",20701
73042,"21","5",64
73042,"21","50",20726
73042,"21","51",20779
73042,"21","52",20779
73042,"21","6",723
73042,"21","7",820
73042,"21","8",860
73042,"21","9",878
73042,"22","1",20804
73042,"22","10",21279
73042,"22","11",21315
73042,"22","12",21336
73042,"22","13",21349
73042,"22","14",21349
73042,"22","15",21352
73042,"22","16",21352
73042,"22","17",21353
73042,"22","18",21357
73042,"22","19",21358
73042,"22","2",20811
73042,"22","20",21358
73042,"22","21",21364
73042,"22","22",21369
73042,"22","23",21369
73042,"22","24",21375
73042,"22","25",21376
73042,"22","26",21376
73042,"22","27",21377
73042,"22","28",21377
73042,"22","29",21377
73042,"22","3",20818
73042,"22","30",21383
73042,"22","31",21383
73042,"22","32",21383
73042,"22","33",21387
73042,"22","34",21388
73042,"22","35",21388
73042,"22","36",21388
73042,"22","37",21388
73042,"22","38",21388
73042,"22","39",21388
73042,"22","4",20822
73042,"22","40",21388
73042,"22","41",21388
73042,"22","42",21392
73042,"22","43",21392
73042,"22","44",21392
73042,"22","45",21392
73042,"22","46",21392
73042,"22","47",21392
73042,"22","48",21392
73042,"22","49",21392
73042,"22","5",20859
73042,"22","50",21393
73042,"22","51",21394
73042,"22","52",21394
73042,"22","6",20911
73042,"22","7",21030
73042,"22","8",21151
73042,"22","9",21258
73066,"21","10",582
73066,"21","11",678
73066,"21","12",737
73066,"21","13",866
73066,"21","14",881
73066,"21","15",1002
73066,"21","16",1009
73066,"21","17",1090
73066,"21","18",1448
73066,"21","19",2095
73066,"21","20",2555
73066,"21","21",3063
73066,"21","22",3625
73066,"21","23",4556
73066,"21","24",4926
73066,"21","25",5171
73066,"21","26",5262
73066,"21","27",6637
73066,"21","28",7592
73066,"21","29",8912
73066,"21","30",10732
73066,"21","31",11312
73066,"21","32",12197
73066,"21","33",12278
73066,"21","34",12788
73066,"21","35",12894
73066,"21","36",12955
73066,"21","37",13034
73066,"21","38",13072
73066,"21","39",13144
73066,"21","40",13198
73066,"21","41",13252
73066,"21","42",13263
73066,"21","43",13268
73066,"21","44",13269
73066,"21","45",13283
73066,"21","46",13292
73066,"21","47",13300
73066,"21","48",13336
73066,"21","49",13352
73066,"21","5",80
73066,"21","50",13368
73066,"21","51",13381
73066,"21","52",13382
73066,"21","6",213
73066,"21","7",493
73066,"21","8",522
73066,"21","9",555
73066,"22","1",13388
73066,"22","10",13755
73066,"22","11",13755
73066,"22","12",13763
73066,"22","13",13792
73066,"22","14",13792
73066,"22","15",13792
73066,"22","16",13793
73066,"22","17",13799
73066,"22","18",13799
73066,"22","19",13800
73066,"22","2",13397
73066,"22","20",13802
73066,"22","21",13802
73066,"22","22",13802
73066,"22","23",13803
73066,"22","24",13803
73066,"22","25",13804
73066,"22","26",13804
73066,"22","27",13804
73066,"22","28",13805
73066,"22","29",13805
73066,"22","3",13398
73066,"22","30",13806
73066,"22","31",13806
73066,"22","32",13806
73066,"22","33",13806
73066,"22","34",13806
73066,"22","35",13809
73066,"22","36",13809
73066,"22","37",13809
73066,"22","38",13809
73066,"22","39",13811
73066,"22","4",13399
73066,"22","40",13811
73066,"22","41",13811
73066,"22","42",13811
73066,"22","43",13811
73066,"22","44",13811
73066,"22","45",13811
73066,"22","46",13811
73066,"22","47",13811
73066,"22","48",13811
73066,"22","49",13811
73066,"22","5",13409
73066,"22","50",13811
73066,"22","51",13812
73066,"22","52",13812
73066,"22","6",13488
73066,"22","7",13645
73066,"22","8",13688
73066,"22","9",13740
73083,"20","53",2
73083,"21","1",2
73083,"21","10",1258
73083,"21","11",1469
73083,"21","12",1693
73083,"21","13",1906
73083,"21","14",1963
73083,"21","15",2301
73083,"21","16",2313
73083,"21","17",2683
73083,"21","18",3329
73083,"21","19",4694
73083,"21","2",2
73083,"21","20",5653
73083,"21","21",7386
73083,"21","22",8393
73083,"21","23",10581
73083,"21","24",11482
73083,"21","25",12628
73083,"21","26",12718
73083,"21","27",13421
73083,"21","28",16965
73083,"21","29",18841
73083,"21","3",4
73083,"21","30",20636
73083,"21","31",22228
73083,"21","32",23939
73083,"21","33",24536
73083,"21","34",25002
73083,"21","35",25340
73083,"21","36",25500
73083,"21","37",25575
73083,"21","38",25672
73083,"21","39",25797
73083,"21","4",6
73083,"21","40",25875
73083,"21","41",26014
73083,"21","42",26044
73083,"21","43",26066
73083,"21","44",26066
73083,"21","45",26110
73083,"21","46",26157
73083,"21","47",26170
73083,"21","48",26209
73083,"21","49",26260
73083,"21","5",413
73083,"21","50",26281
73083,"21","51",26298
73083,"21","52",26306
73083,"21","6",686
73083,"21","7",1043
73083,"21","8",1089
73083,"21","9",1206
73083,"22","1",26328
73083,"22","10",27101
73083,"22","11",27121
73083,"22","12",27121
73083,"22","13",27126
73083,"22","14",27126
73083,"22","15",27126
73083,"22","16",27131
73083,"22","17",27132
73083,"22","18",27132
73083,"22","19",27133
73083,"22","2",26363
73083,"22","20",27133
73083,"22","21",27133
73083,"22","22",27133
73083,"22","23",27136
73083,"22","24",27136
73083,"22","25",27139
73083,"22","26",27145
73083,"22","27",27145
73083,"22","28",27145
73083,"22","29",27145
73083,"22","3",26365
73083,"22","30",27146
73083,"22","31",27147
73083,"22","32",27148
73083,"22","33",27148
73083,"22","34",27149
73083,"22","35",27149
73083,"22","36",27149
73083,"22","37",27153
73083,"22","38",27153
73083,"22","39",27153
73083,"22","4",26381
73083,"22","40",27153
73083,"22","41",27153
73083,"22","42",27155
73083,"22","43",27155
73083,"22","44",27155
73083,"22","45",27156
73083,"22","46",27157
73083,"22","47",27157
73083,"22","48",27157
73083,"22","49",27157
73083,"22","5",26655
73083,"22","50",27157
73083,"22","51",27158
73083,"22","52",27158
73083,"22","6",26896
73083,"22","7",26983
73083,"22","8",27001
73083,"22","9",27003
73098,"21","1",4
73098,"21","10",263
73098,"21","11",306
73098,"21","12",351
73098,"21","13",376
73098,"21","14",379
73098,"21","15",444
73098,"21","16",444
73098,"21","17",449
73098,"21","18",588
73098,"21","19",833
73098,"21","2",4
73098,"21","20",1161
73098,"21","21",1459
73098,"21","22",1712
73098,"21","23",2341
73098,"21","24",2779
73098,"21","25",2919
73098,"21","26",2981
73098,"21","27",3068
73098,"21","28",3810
73098,"21","29",4359
73098,"21","3",4
73098,"21","30",4779
73098,"21","31",5220
73098,"21","32",5714
73098,"21","33",6012
73098,"21","34",6211
73098,"21","35",6258
73098,"21","36",6290
73098,"21","37",6309
73098,"21","38",6322
73098,"21","39",6346
73098,"21","4",10
73098,"21","40",6354
73098,"21","41",6361
73098,"21","42",6361
73098,"21","43",6363
73098,"21","44",6365
73098,"21","45",6365
73098,"21","46",6371
73098,"21","47",6377
73098,"21","48",6386
73098,"21","49",6391
73098,"21","5",104
73098,"21","50",6395
73098,"21","51",6412
73098,"21","52",6412
73098,"21","6",186
73098,"21","7",223
73098,"21","8",235
73098,"21","9",239
73098,"22","1",6413
73098,"22","10",6607
73098,"22","11",6607
73098,"22","12",6620
73098,"22","13",6623
73098,"22","14",6626
73098,"22","15",6626
73098,"22","16",6626
73098,"22","17",6630
73098,"22","18",6630
73098,"22","19",6630
73098,"22","2",6416
73098,"22","20",6630
73098,"22","21",6630
73098,"22","22",6632
73098,"22","23",6632
73098,"22","24",6632
73098,"22","25",6632
73098,"22","26",6633
73098,"22","27",6633
73098,"22","28",6634
73098,"22","29",6634
73098,"22","3",6416
73098,"22","30",6634
73098,"22","31",6634
73098,"22","32",6634
73098,"22","33",6634
73098,"22","34",6634
73098,"22","35",6634
73098,"22","36",6634
73098,"22","37",6634
73098,"22","38",6634
73098,"22","39",6635
73098,"22","4",6421
73098,"22","40",6635
73098,"22","41",6635
73098,"22","42",6635
73098,"22","43",6635
73098,"22","44",6635
73098,"22","45",6635
73098,"22","46",6635
73098,"22","47",6635
73098,"22","48",6635
73098,"22","49",6635
73098,"22","5",6423
73098,"22","50",6635
73098,"22","51",6635
73098,"22","52",6635
73098,"22","6",6507
73098,"22","7",6548
73098,"22","8",6591
73098,"22","9",6606
73107,"21","10",783
73107,"21","11",953
73107,"21","12",1100
73107,"21","13",1253
73107,"21","14",1277
73107,"21","15",1591
73107,"21","16",1598
73107,"21","17",1837
73107,"21","18",2526
73107,"21","19",3769
73107,"21","2",2
73107,"21","20",4347
73107,"21","21",5711
73107,"21","22",6904
73107,"21","23",9643
73107,"21","24",10426
73107,"21","25",11194
73107,"21","26",11522
73107,"21","27",14485
73107,"21","28",17647
73107,"21","29",20210
73107,"21","3",2
73107,"21","30",22701
73107,"21","31",24273
73107,"21","32",25714
73107,"21","33",26768
73107,"21","34",27492
73107,"21","35",28014
73107,"21","36",28331
73107,"21","37",28776
73107,"21","38",28799
73107,"21","39",29157
73107,"21","4",2
73107,"21","40",29169
73107,"21","41",29293
73107,"21","42",29309
73107,"21","43",29329
73107,"21","44",29336
73107,"21","45",29411
73107,"21","46",29520
73107,"21","47",29572
73107,"21","48",29622
73107,"21","49",29738
73107,"21","5",300
73107,"21","50",29799
73107,"21","51",29935
73107,"21","52",29939
73107,"21","6",490
73107,"21","7",720
73107,"21","8",760
73107,"21","9",765
73107,"22","1",29981
73107,"22","10",30684
73107,"22","11",30737
73107,"22","12",30791
73107,"22","13",30821
73107,"22","14",30821
73107,"22","15",30824
73107,"22","16",30827
73107,"22","17",30827
73107,"22","18",30836
73107,"22","19",30837
73107,"22","2",30012
73107,"22","20",30837
73107,"22","21",30839
73107,"22","22",30839
73107,"22","23",30841
73107,"22","24",30849
73107,"22","25",30853
73107,"22","26",30853
73107,"22","27",30855
73107,"22","28",30855
73107,"22","29",30855
73107,"22","3",30031
73107,"22","30",30858
73107,"22","31",30858
73107,"22","32",30858
73107,"22","33",30861
73107,"22","34",30861
73107,"22","35",30861
73107,"22","36",30861
73107,"22","37",30861
73107,"22","38",30861
73107,"22","39",30861
73107,"22","4",30036
73107,"22","40",30861
73107,"22","41",30862
73107,"22","42",30863
73107,"22","43",30863
73107,"22","44",30864
73107,"22","45",30864
73107,"22","46",30864
73107,"22","47",30864
73107,"22","48",30866
73107,"22","49",30866
73107,"22","5",30079
73107,"22","50",30866
73107,"22","51",30866
73107,"22","52",30866
73107,"22","6",30151
73107,"22","7",30300
73107,"22","8",30511
73107,"22","9",30682
73109,"21","10",153
73109,"21","11",157
73109,"21","12",176
73109,"21","13",182
73109,"21","14",186
