"mcp_code","mcp_name","province","region","year","month","mean_monthly","total_monthly","month_char","pop_tot","incidence"
"35005","Gistel","WestVlaanderen","Flanders",2021,3,2.7741935483871,86,"March",12107,7.10332865284546
"35005","Gistel","WestVlaanderen","Flanders",2021,4,2.63333333333333,79,"April",12107,6.52515073924176
"35005","Gistel","WestVlaanderen","Flanders",2021,5,1.7741935483871,55,"May",12107,4.54282646402907
"35005","Gistel","WestVlaanderen","Flanders",2021,6,0.4,12,"June",12107,0.991162137606344
"35005","Gistel","WestVlaanderen","Flanders",2021,7,2.25806451612903,70,"July",12107,5.781779136037
"35005","Gistel","WestVlaanderen","Flanders",2021,8,1.90322580645161,59,"August",12107,4.87321384323119
"35005","Gistel","WestVlaanderen","Flanders",2021,9,1.46666666666667,44,"September",12107,3.63426117122326
"35005","Gistel","WestVlaanderen","Flanders",2021,10,4.74193548387097,147,"October",12107,12.1417361856777
"35005","Gistel","WestVlaanderen","Flanders",2021,11,19.5666666666667,587,"November",12107,48.4843478979103
"35005","Gistel","WestVlaanderen","Flanders",2021,12,14.7741935483871,458,"December",12107,37.8293549186421
"35006","Ichtegem","WestVlaanderen","Flanders",2021,1,3.51612903225806,109,"January",14068,7.74808075063975
"35006","Ichtegem","WestVlaanderen","Flanders",2021,2,2.28571428571429,64,"February",14068,4.54933181688939
"35006","Ichtegem","WestVlaanderen","Flanders",2021,3,4.03225806451613,125,"March",14068,8.8854137048621
"35006","Ichtegem","WestVlaanderen","Flanders",2021,4,3.6,108,"April",14068,7.67699744100085
"35006","Ichtegem","WestVlaanderen","Flanders",2021,5,2.54838709677419,79,"May",14068,5.61558146147285
"35006","Ichtegem","WestVlaanderen","Flanders",2021,6,0.233333333333333,7,"June",14068,0.497583167472277
"35006","Ichtegem","WestVlaanderen","Flanders",2021,7,1.45161290322581,45,"July",14068,3.19874893375036
"35006","Ichtegem","WestVlaanderen","Flanders",2021,8,1.83870967741935,57,"August",14068,4.05174864941712
"35006","Ichtegem","WestVlaanderen","Flanders",2021,9,1.5,45,"September",14068,3.19874893375036
"35006","Ichtegem","WestVlaanderen","Flanders",2021,10,3.2258064516129,100,"October",14068,7.10833096388968
"35006","Ichtegem","WestVlaanderen","Flanders",2021,11,24.9666666666667,749,"November",14068,53.2413989195337
"35006","Ichtegem","WestVlaanderen","Flanders",2021,12,17.9677419354839,557,"December",14068,39.5934034688655
"35011","Middelkerke","WestVlaanderen","Flanders",2021,1,5.35483870967742,166,"January",19676,8.43667412075625
"35011","Middelkerke","WestVlaanderen","Flanders",2021,2,5.78571428571429,162,"February",19676,8.23338076844887
"35011","Middelkerke","WestVlaanderen","Flanders",2021,3,3.16129032258065,98,"March",19676,4.9806871315308
"35011","Middelkerke","WestVlaanderen","Flanders",2021,4,2.96666666666667,89,"April",19676,4.52327708883919
"35011","Middelkerke","WestVlaanderen","Flanders",2021,5,2.96774193548387,92,"May",19676,4.67574710306973
"35011","Middelkerke","WestVlaanderen","Flanders",2021,6,1.23333333333333,37,"June",19676,1.88046350884326
"35011","Middelkerke","WestVlaanderen","Flanders",2021,7,2.29032258064516,71,"July",19676,3.60845700345599
"35011","Middelkerke","WestVlaanderen","Flanders",2021,8,2.03225806451613,63,"August",19676,3.20187029884123
"35011","Middelkerke","WestVlaanderen","Flanders",2021,9,0.833333333333333,25,"September",19676,1.27058345192112
"35011","Middelkerke","WestVlaanderen","Flanders",2021,10,3.93548387096774,122,"October",19676,6.20044724537508
"35011","Middelkerke","WestVlaanderen","Flanders",2021,11,26.4333333333333,793,"November",19676,40.302907094938
"35011","Middelkerke","WestVlaanderen","Flanders",2021,12,15.4516129032258,479,"December",19676,24.3443789388087
"35013","Oostende","WestVlaanderen","Flanders",2021,1,15.741935483871,488,"January",71755,6.80091979652986
"35013","Oostende","WestVlaanderen","Flanders",2021,2,17.1071428571429,479,"February",71755,6.67549299700369
"35013","Oostende","WestVlaanderen","Flanders",2021,3,21.6774193548387,672,"March",71755,9.36520103128702
"35013","Oostende","WestVlaanderen","Flanders",2021,4,20.3333333333333,610,"April",71755,8.50114974566232
"35013","Oostende","WestVlaanderen","Flanders",2021,5,13.1935483870968,409,"May",71755,5.6999512229113
"35013","Oostende","WestVlaanderen","Flanders",2021,6,3.6,108,"June",71755,1.50512159431399
"35013","Oostende","WestVlaanderen","Flanders",2021,7,10.258064516129,318,"July",71755,4.43174691659118
"35013","Oostende","WestVlaanderen","Flanders",2021,8,11.2258064516129,348,"August",71755,4.84983624834506
"35013","Oostende","WestVlaanderen","Flanders",2021,9,6.03333333333333,181,"September",71755,2.52247230158177
"35013","Oostende","WestVlaanderen","Flanders",2021,10,18.8387096774194,584,"October",71755,8.13880565814229
"35013","Oostende","WestVlaanderen","Flanders",2021,11,90.4333333333333,2713,"November",71755,37.8092119016096
"35013","Oostende","WestVlaanderen","Flanders",2021,12,53.7096774193548,1665,"December",71755,23.2039579123406
"35014","Oudenburg","WestVlaanderen","Flanders",2021,1,2.12903225806452,66,"January",9672,6.82382133995037
"35014","Oudenburg","WestVlaanderen","Flanders",2021,2,1.85714285714286,52,"February",9672,5.37634408602151
"35014","Oudenburg","WestVlaanderen","Flanders",2021,3,2.48387096774194,77,"March",9672,7.96112489660877
"35014","Oudenburg","WestVlaanderen","Flanders",2021,4,2.73333333333333,82,"April",9672,8.47808105872622
"35014","Oudenburg","WestVlaanderen","Flanders",2021,5,1.93548387096774,60,"May",9672,6.20347394540943
"35014","Oudenburg","WestVlaanderen","Flanders",2021,6,0.4,12,"June",9672,1.24069478908189
"35014","Oudenburg","WestVlaanderen","Flanders",2021,7,1.61290322580645,50,"July",9672,5.16956162117453
"35014","Oudenburg","WestVlaanderen","Flanders",2021,8,1.45161290322581,45,"August",9672,4.65260545905707
"35014","Oudenburg","WestVlaanderen","Flanders",2021,9,1.56666666666667,47,"September",9672,4.85938792390405
"35014","Oudenburg","WestVlaanderen","Flanders",2021,10,2.64516129032258,82,"October",9672,8.47808105872622
"35014","Oudenburg","WestVlaanderen","Flanders",2021,11,15.1666666666667,455,"November",9672,47.0430107526882
"35014","Oudenburg","WestVlaanderen","Flanders",2021,12,11.5161290322581,357,"December",9672,36.9106699751861
"35029","De Haan","WestVlaanderen","Flanders",2021,1,1.93548387096774,60,"January",12789,4.69153178512784
"35029","De Haan","WestVlaanderen","Flanders",2021,2,2.42857142857143,68,"February",12789,5.31706935647822
"35029","De Haan","WestVlaanderen","Flanders",2021,3,2.61290322580645,81,"March",12789,6.33356790992259
"35029","De Haan","WestVlaanderen","Flanders",2021,4,2.96666666666667,89,"April",12789,6.95910548127297
"35029","De Haan","WestVlaanderen","Flanders",2021,5,1.35483870967742,42,"May",12789,3.28407224958949
"35029","De Haan","WestVlaanderen","Flanders",2021,6,0.3,9,"June",12789,0.703729767769177
"35029","De Haan","WestVlaanderen","Flanders",2021,7,2.70967741935484,84,"July",12789,6.56814449917898
"35029","De Haan","WestVlaanderen","Flanders",2021,8,1.87096774193548,58,"August",12789,4.53514739229025
"35029","De Haan","WestVlaanderen","Flanders",2021,9,0.866666666666667,26,"September",12789,2.03299710688873
"35029","De Haan","WestVlaanderen","Flanders",2021,10,2.2258064516129,69,"October",12789,5.39526155289702
"35029","De Haan","WestVlaanderen","Flanders",2021,11,16.1333333333333,484,"November",12789,37.8450230666979
"35029","De Haan","WestVlaanderen","Flanders",2021,12,8.54838709677419,265,"December",12789,20.7209320509813
"36006","Hooglede","WestVlaanderen","Flanders",2021,1,2.38709677419355,74,"January",9925,7.45591939546599
"36006","Hooglede","WestVlaanderen","Flanders",2021,2,2.42857142857143,68,"February",9925,6.85138539042821
"36006","Hooglede","WestVlaanderen","Flanders",2021,3,2.48387096774194,77,"March",9925,7.75818639798489
"36006","Hooglede","WestVlaanderen","Flanders",2021,4,3.76666666666667,113,"April",9925,11.3853904282116
"36006","Hooglede","WestVlaanderen","Flanders",2021,5,2.48387096774194,77,"May",9925,7.75818639798489
"36006","Hooglede","WestVlaanderen","Flanders",2021,6,0.7,21,"June",9925,2.11586901763224
"36006","Hooglede","WestVlaanderen","Flanders",2021,7,1.61290322580645,50,"July",9925,5.03778337531486
"36006","Hooglede","WestVlaanderen","Flanders",2021,8,1.16129032258065,36,"August",9925,3.6272040302267
"36006","Hooglede","WestVlaanderen","Flanders",2021,9,1.43333333333333,43,"September",9925,4.33249370277078
"36006","Hooglede","WestVlaanderen","Flanders",2021,10,7.41935483870968,230,"October",9925,23.1738035264484
"36006","Hooglede","WestVlaanderen","Flanders",2021,11,23.6,708,"November",9925,71.3350125944584
"36006","Hooglede","WestVlaanderen","Flanders",2021,12,10.4516129032258,324,"December",9925,32.6448362720403
"36007","Ingelmunster","WestVlaanderen","Flanders",2021,1,2.64516129032258,82,"January",11189,7.32862632943069
"36007","Ingelmunster","WestVlaanderen","Flanders",2021,2,3.10714285714286,87,"February",11189,7.77549378854232
"36007","Ingelmunster","WestVlaanderen","Flanders",2021,3,4.48387096774194,139,"March",11189,12.4229153633032
"36007","Ingelmunster","WestVlaanderen","Flanders",2021,4,2.93333333333333,88,"April",11189,7.86486728036464
"36007","Ingelmunster","WestVlaanderen","Flanders",2021,5,3.48387096774194,108,"May",11189,9.65233711681115
"36007","Ingelmunster","WestVlaanderen","Flanders",2021,6,0.933333333333333,28,"June",11189,2.50245777102511
"36007","Ingelmunster","WestVlaanderen","Flanders",2021,7,1,31,"July",11189,2.77057824649209
"36007","Ingelmunster","WestVlaanderen","Flanders",2021,8,1.87096774193548,58,"August",11189,5.18366252569488
"36007","Ingelmunster","WestVlaanderen","Flanders",2021,9,1.1,33,"September",11189,2.94932523013674
"36007","Ingelmunster","WestVlaanderen","Flanders",2021,10,4.61290322580645,143,"October",11189,12.7804093305925
"36007","Ingelmunster","WestVlaanderen","Flanders",2021,11,22.3666666666667,671,"November",11189,59.9696130127804
"36007","Ingelmunster","WestVlaanderen","Flanders",2021,12,11.4516129032258,355,"December",11189,31.7275895969256
"36008","Izegem","WestVlaanderen","Flanders",2021,1,5.54838709677419,172,"January",28554,6.02367444140926
"36008","Izegem","WestVlaanderen","Flanders",2021,2,4.89285714285714,137,"February",28554,4.79792673530854
"36008","Izegem","WestVlaanderen","Flanders",2021,3,8,248,"March",28554,8.6852980317994
"36008","Izegem","WestVlaanderen","Flanders",2021,4,8.13333333333333,244,"April",28554,8.5452125796736
"36008","Izegem","WestVlaanderen","Flanders",2021,5,4.74193548387097,147,"May",28554,5.14814036562303
"36008","Izegem","WestVlaanderen","Flanders",2021,6,1.8,54,"June",28554,1.89115360369826
"36008","Izegem","WestVlaanderen","Flanders",2021,7,3.12903225806452,97,"July",28554,3.39707221405057
"36008","Izegem","WestVlaanderen","Flanders",2021,8,2.32258064516129,72,"August",28554,2.52153813826434
"36008","Izegem","WestVlaanderen","Flanders",2021,9,3.53333333333333,106,"September",28554,3.71226448133361
"36008","Izegem","WestVlaanderen","Flanders",2021,10,12.7096774193548,394,"October",28554,13.798417034391
"36008","Izegem","WestVlaanderen","Flanders",2021,11,59.7,1791,"November",28554,62.7232611893255
"36008","Izegem","WestVlaanderen","Flanders",2021,12,29.0967741935484,902,"December",28554,31.5892694543672
"36010","Ledegem","WestVlaanderen","Flanders",2021,1,2.29032258064516,71,"January",9715,7.30828615542975
"36010","Ledegem","WestVlaanderen","Flanders",2021,2,3.25,91,"February",9715,9.36695831188883
"36010","Ledegem","WestVlaanderen","Flanders",2021,3,2.93548387096774,91,"March",9715,9.36695831188883
"36010","Ledegem","WestVlaanderen","Flanders",2021,4,3.63333333333333,109,"April",9715,11.219763252702
"36010","Ledegem","WestVlaanderen","Flanders",2021,5,3.51612903225806,109,"May",9715,11.219763252702
"36010","Ledegem","WestVlaanderen","Flanders",2021,6,0.733333333333333,22,"June",9715,2.26453937210499
"36010","Ledegem","WestVlaanderen","Flanders",2021,7,0.870967741935484,27,"July",9715,2.77920741121976
"36010","Ledegem","WestVlaanderen","Flanders",2021,8,0.967741935483871,30,"August",9715,3.08800823468863
"36010","Ledegem","WestVlaanderen","Flanders",2021,9,0.466666666666667,14,"September",9715,1.44107050952136
"36010","Ledegem","WestVlaanderen","Flanders",2021,10,3.58064516129032,111,"October",9715,11.4256304683479
"36010","Ledegem","WestVlaanderen","Flanders",2021,11,19.5333333333333,586,"November",9715,60.3190941842512
"36010","Ledegem","WestVlaanderen","Flanders",2021,12,9.2258064516129,286,"December",9715,29.4390118373649
"36011","Lichtervelde","WestVlaanderen","Flanders",2021,1,1.83870967741935,57,"January",8962,6.36018745815666
"36011","Lichtervelde","WestVlaanderen","Flanders",2021,2,1.82142857142857,51,"February",8962,5.69069404150859
"36011","Lichtervelde","WestVlaanderen","Flanders",2021,3,3.38709677419355,105,"March",8962,11.7161347913412
"36011","Lichtervelde","WestVlaanderen","Flanders",2021,4,3.2,96,"April",8962,10.7118946663691
"36011","Lichtervelde","WestVlaanderen","Flanders",2021,5,1.64516129032258,51,"May",8962,5.69069404150859
"36011","Lichtervelde","WestVlaanderen","Flanders",2021,6,0.3,9,"June",8962,1.0042401249721
"36011","Lichtervelde","WestVlaanderen","Flanders",2021,7,1,31,"July",8962,3.45904931934836
"36011","Lichtervelde","WestVlaanderen","Flanders",2021,8,0.741935483870968,23,"August",8962,2.56639143048427
"36011","Lichtervelde","WestVlaanderen","Flanders",2021,9,2.83333333333333,85,"September",8962,9.48449006918099
"36011","Lichtervelde","WestVlaanderen","Flanders",2021,10,3.64516129032258,113,"October",8962,12.6087926802053
"36011","Lichtervelde","WestVlaanderen","Flanders",2021,11,17.7333333333333,532,"November",8962,59.3617496094622
"36011","Lichtervelde","WestVlaanderen","Flanders",2021,12,13.258064516129,411,"December",8962,45.8602990403928
"36012","Moorslede","WestVlaanderen","Flanders",2021,1,2.7741935483871,86,"January",11445,7.51419833988641
"36012","Moorslede","WestVlaanderen","Flanders",2021,2,3.17857142857143,89,"February",11445,7.77632153778943
"36012","Moorslede","WestVlaanderen","Flanders",2021,3,2.7741935483871,86,"March",11445,7.51419833988641
"36012","Moorslede","WestVlaanderen","Flanders",2021,4,3.8,114,"April",11445,9.96068152031455
"36012","Moorslede","WestVlaanderen","Flanders",2021,5,3.80645161290323,118,"May",11445,10.3101791175186
"36012","Moorslede","WestVlaanderen","Flanders",2021,6,0.7,21,"June",11445,1.8348623853211
"36012","Moorslede","WestVlaanderen","Flanders",2021,7,1.12903225806452,35,"July",11445,3.05810397553517
"36012","Moorslede","WestVlaanderen","Flanders",2021,8,2.35483870967742,73,"August",11445,6.37833114897335
"36012","Moorslede","WestVlaanderen","Flanders",2021,9,0.866666666666667,26,"September",11445,2.27173438182612
"36012","Moorslede","WestVlaanderen","Flanders",2021,10,4.51612903225806,140,"October",11445,12.2324159021407
"36012","Moorslede","WestVlaanderen","Flanders",2021,11,22.6,678,"November",11445,59.2398427260813
"36012","Moorslede","WestVlaanderen","Flanders",2021,12,11.0645161290323,343,"December",11445,29.9694189602446
"36015","Roeselare","WestVlaanderen","Flanders",2021,1,13.6774193548387,424,"January",63763,6.64962439032041
"36015","Roeselare","WestVlaanderen","Flanders",2021,2,11.5714285714286,324,"February",63763,5.08131675109389
"36015","Roeselare","WestVlaanderen","Flanders",2021,3,19.741935483871,612,"March",63763,9.59804275206625
"36015","Roeselare","WestVlaanderen","Flanders",2021,4,21.9,657,"April",63763,10.3037811897182
"36015","Roeselare","WestVlaanderen","Flanders",2021,5,13.7741935483871,427,"May",63763,6.6966736194972
"36015","Roeselare","WestVlaanderen","Flanders",2021,6,4.86666666666667,146,"June",63763,2.28972915327071
"36015","Roeselare","WestVlaanderen","Flanders",2021,7,9.90322580645161,307,"July",63763,4.81470445242539
"36015","Roeselare","WestVlaanderen","Flanders",2021,8,10.3870967741935,322,"August",63763,5.04995059830936
"36015","Roeselare","WestVlaanderen","Flanders",2021,9,8.36666666666667,251,"September",63763,3.93645217445854
"36015","Roeselare","WestVlaanderen","Flanders",2021,10,29.9677419354839,929,"October",63763,14.5695779684143
"36015","Roeselare","WestVlaanderen","Flanders",2021,11,118.166666666667,3545,"November",63763,55.5965058105798
"36015","Roeselare","WestVlaanderen","Flanders",2021,12,59.1612903225806,1834,"December",63763,28.7627621034142
"36019","Staden","WestVlaanderen","Flanders",2021,1,3.19354838709677,99,"January",11462,8.63723608445298
"36019","Staden","WestVlaanderen","Flanders",2021,2,4.35714285714286,122,"February",11462,10.6438666899319
"36019","Staden","WestVlaanderen","Flanders",2021,3,6.29032258064516,195,"March",11462,17.0127377421043
"36019","Staden","WestVlaanderen","Flanders",2021,4,3.6,108,"April",11462,9.42243936485779
"36019","Staden","WestVlaanderen","Flanders",2021,5,4.67741935483871,145,"May",11462,12.6504972954109
"36019","Staden","WestVlaanderen","Flanders",2021,6,0.766666666666667,23,"June",11462,2.00663060547897
"36019","Staden","WestVlaanderen","Flanders",2021,7,2.41935483870968,75,"July",11462,6.54336067004013
"36019","Staden","WestVlaanderen","Flanders",2021,8,1.58064516129032,49,"August",11462,4.27499563775955
"36019","Staden","WestVlaanderen","Flanders",2021,9,0.6,18,"September",11462,1.57040656080963
"36019","Staden","WestVlaanderen","Flanders",2021,10,8.61290322580645,267,"October",11462,23.2943639853429
"36019","Staden","WestVlaanderen","Flanders",2021,11,24.3,729,"November",11462,63.6014657127901
"36019","Staden","WestVlaanderen","Flanders",2021,12,12.5161290322581,388,"December",11462,33.8509858663409
"37002","Dentergem","WestVlaanderen","Flanders",2021,1,2.19354838709677,68,"January",8644,7.86672836649699
"37002","Dentergem","WestVlaanderen","Flanders",2021,2,2.28571428571429,64,"February",8644,7.40397963905599
"37002","Dentergem","WestVlaanderen","Flanders",2021,3,4.51612903225806,140,"March",8644,16.196205460435
"37002","Dentergem","WestVlaanderen","Flanders",2021,4,2.9,87,"April",8644,10.0647848218417
"37002","Dentergem","WestVlaanderen","Flanders",2021,5,1.29032258064516,40,"May",8644,4.62748727441
"37002","Dentergem","WestVlaanderen","Flanders",2021,6,0.7,21,"June",8644,2.42943081906525
"37002","Dentergem","WestVlaanderen","Flanders",2021,7,1.25806451612903,39,"July",8644,4.51180009254975
"37002","Dentergem","WestVlaanderen","Flanders",2021,8,1.48387096774194,46,"August",8644,5.32161036557149
"37002","Dentergem","WestVlaanderen","Flanders",2021,9,1.2,36,"September",8644,4.164738546969
"37002","Dentergem","WestVlaanderen","Flanders",2021,10,3.83870967741935,119,"October",8644,13.7667746413697
"37002","Dentergem","WestVlaanderen","Flanders",2021,11,18.1,543,"November",8644,62.8181397501157
"37002","Dentergem","WestVlaanderen","Flanders",2021,12,7.45161290322581,231,"December",8644,26.7237390097177
"37007","Meulebeke","WestVlaanderen","Flanders",2021,1,2.41935483870968,75,"January",10885,6.89021589343133
"37007","Meulebeke","WestVlaanderen","Flanders",2021,2,3.10714285714286,87,"February",10885,7.99265043638034
"37007","Meulebeke","WestVlaanderen","Flanders",2021,3,4.09677419354839,127,"March",10885,11.6674322462104
"37007","Meulebeke","WestVlaanderen","Flanders",2021,4,5.23333333333333,157,"April",10885,14.4235186035829
"37007","Meulebeke","WestVlaanderen","Flanders",2021,5,2.87096774193548,89,"May",10885,8.17638952687184
"37007","Meulebeke","WestVlaanderen","Flanders",2021,6,0.733333333333333,22,"June",10885,2.02112999540652
"37007","Meulebeke","WestVlaanderen","Flanders",2021,7,1.29032258064516,40,"July",10885,3.67478180983004
"37007","Meulebeke","WestVlaanderen","Flanders",2021,8,1.45161290322581,45,"August",10885,4.1341295360588
"37007","Meulebeke","WestVlaanderen","Flanders",2021,9,1.8,54,"September",10885,4.96095544327056
"37007","Meulebeke","WestVlaanderen","Flanders",2021,10,6.29032258064516,195,"October",10885,17.9145613229215
"37007","Meulebeke","WestVlaanderen","Flanders",2021,11,20.6333333333333,619,"November",10885,56.8672485071199
"37007","Meulebeke","WestVlaanderen","Flanders",2021,12,10.258064516129,318,"December",10885,29.2145153881488
"37010","Oostrozebeke","WestVlaanderen","Flanders",2021,1,2.38709677419355,74,"January",7943,9.31637920181292
"37010","Oostrozebeke","WestVlaanderen","Flanders",2021,2,1.78571428571429,50,"February",7943,6.29485081203575
"37010","Oostrozebeke","WestVlaanderen","Flanders",2021,3,8.90322580645161,276,"March",7943,34.7475764824374
"37010","Oostrozebeke","WestVlaanderen","Flanders",2021,4,3.06666666666667,92,"April",7943,11.5825254941458
"37010","Oostrozebeke","WestVlaanderen","Flanders",2021,5,1.70967741935484,53,"May",7943,6.6725418607579
"37010","Oostrozebeke","WestVlaanderen","Flanders",2021,6,0.7,21,"June",7943,2.64383734105502
"37010","Oostrozebeke","WestVlaanderen","Flanders",2021,7,1.03225806451613,32,"July",7943,4.02870451970288
"37010","Oostrozebeke","WestVlaanderen","Flanders",2021,8,1.58064516129032,49,"August",7943,6.16895379579504
"37010","Oostrozebeke","WestVlaanderen","Flanders",2021,9,0.766666666666667,23,"September",7943,2.89563137353645
"37010","Oostrozebeke","WestVlaanderen","Flanders",2021,10,2.96774193548387,92,"October",7943,11.5825254941458
"37010","Oostrozebeke","WestVlaanderen","Flanders",2021,11,14.1,423,"November",7943,53.2544378698225
"37010","Oostrozebeke","WestVlaanderen","Flanders",2021,12,8.74193548387097,271,"December",7943,34.1180914012338
"37011","Pittem","WestVlaanderen","Flanders",2021,1,1.06451612903226,33,"January",6784,4.86438679245283
"37011","Pittem","WestVlaanderen","Flanders",2021,2,2,56,"February",6784,8.25471698113208
"37011","Pittem","WestVlaanderen","Flanders",2021,3,3.06451612903226,95,"March",6784,14.0035377358491
"37011","Pittem","WestVlaanderen","Flanders",2021,4,2.16666666666667,65,"April",6784,9.5813679245283
"37011","Pittem","WestVlaanderen","Flanders",2021,5,1.80645161290323,56,"May",6784,8.25471698113208
"37011","Pittem","WestVlaanderen","Flanders",2021,6,0.533333333333333,16,"June",6784,2.35849056603774
"37011","Pittem","WestVlaanderen","Flanders",2021,7,0.645161290322581,20,"July",6784,2.94811320754717
"37011","Pittem","WestVlaanderen","Flanders",2021,8,0.709677419354839,22,"August",6784,3.24292452830189
"37011","Pittem","WestVlaanderen","Flanders",2021,9,0.6,18,"September",6784,2.65330188679245
"37011","Pittem","WestVlaanderen","Flanders",2021,10,3.2258064516129,100,"October",6784,14.7405660377358
"37011","Pittem","WestVlaanderen","Flanders",2021,11,13.2666666666667,398,"November",6784,58.6674528301887
"37011","Pittem","WestVlaanderen","Flanders",2021,12,6.2258064516129,193,"December",6784,28.4492924528302
"37012","Ruiselede","WestVlaanderen","Flanders",2021,1,1.29032258064516,40,"January",5379,7.43632645473136
"37012","Ruiselede","WestVlaanderen","Flanders",2021,2,0.892857142857143,25,"February",5379,4.6477040342071
"37012","Ruiselede","WestVlaanderen","Flanders",2021,3,2.58064516129032,80,"March",5379,14.8726529094627
"37012","Ruiselede","WestVlaanderen","Flanders",2021,4,1.2,36,"April",5379,6.69269380925823
"37012","Ruiselede","WestVlaanderen","Flanders",2021,5,0.580645161290323,18,"May",5379,3.34634690462911
"37012","Ruiselede","WestVlaanderen","Flanders",2021,6,0.6,18,"June",5379,3.34634690462911
"37012","Ruiselede","WestVlaanderen","Flanders",2021,7,0.580645161290323,18,"July",5379,3.34634690462911
"37012","Ruiselede","WestVlaanderen","Flanders",2021,8,1,31,"August",5379,5.76315300241681
"37012","Ruiselede","WestVlaanderen","Flanders",2021,9,0.6,18,"September",5379,3.34634690462911
"37012","Ruiselede","WestVlaanderen","Flanders",2021,10,1.80645161290323,56,"October",5379,10.4108570366239
"37012","Ruiselede","WestVlaanderen","Flanders",2021,11,12.3666666666667,371,"November",5379,68.9719278676334
"37012","Ruiselede","WestVlaanderen","Flanders",2021,12,5.83870967741935,181,"December",5379,33.6493772076594
"37015","Tielt (Tielt)","WestVlaanderen","Flanders",2021,1,4.64516129032258,144,"January",20390,7.06228543403629
"37015","Tielt (Tielt)","WestVlaanderen","Flanders",2021,2,4.96428571428571,139,"February",20390,6.81706718979892
"37015","Tielt (Tielt)","WestVlaanderen","Flanders",2021,3,8.12903225806452,252,"March",20390,12.3589995095635
"37015","Tielt (Tielt)","WestVlaanderen","Flanders",2021,4,6.06666666666667,182,"April",20390,8.92594409024031
"37015","Tielt (Tielt)","WestVlaanderen","Flanders",2021,5,3.2258064516129,100,"May",20390,4.90436488474742
"37015","Tielt (Tielt)","WestVlaanderen","Flanders",2021,6,1.4,42,"June",20390,2.05983325159392
"37015","Tielt (Tielt)","WestVlaanderen","Flanders",2021,7,1.12903225806452,35,"July",20390,1.7165277096616
"37015","Tielt (Tielt)","WestVlaanderen","Flanders",2021,8,3.35483870967742,104,"August",20390,5.10053948013732
"37015","Tielt (Tielt)","WestVlaanderen","Flanders",2021,9,2.56666666666667,77,"September",20390,3.77636096125552
"37015","Tielt (Tielt)","WestVlaanderen","Flanders",2021,10,6.16129032258065,191,"October",20390,9.36733692986758
"37015","Tielt (Tielt)","WestVlaanderen","Flanders",2021,11,39.6,1188,"November",20390,58.2638548307994
"37015","Tielt (Tielt)","WestVlaanderen","Flanders",2021,12,21.1290322580645,655,"December",20390,32.1235899950956
"37017","Wielsbeke","WestVlaanderen","Flanders",2021,1,3.58064516129032,111,"January",9851,11.2678915846107
"37017","Wielsbeke","WestVlaanderen","Flanders",2021,2,4.14285714285714,116,"February",9851,11.7754542686022
"37017","Wielsbeke","WestVlaanderen","Flanders",2021,3,6.41935483870968,199,"March",9851,20.2009948228606
"37017","Wielsbeke","WestVlaanderen","Flanders",2021,4,4.8,144,"April",9851,14.6178052989544
"37017","Wielsbeke","WestVlaanderen","Flanders",2021,5,2,62,"May",9851,6.29377728149426
"37017","Wielsbeke","WestVlaanderen","Flanders",2021,6,0.8,24,"June",9851,2.43630088315907
"37017","Wielsbeke","WestVlaanderen","Flanders",2021,7,1.67741935483871,52,"July",9851,5.27865191351132
"37017","Wielsbeke","WestVlaanderen","Flanders",2021,8,1.54838709677419,48,"August",9851,4.87260176631814
"37017","Wielsbeke","WestVlaanderen","Flanders",2021,9,1.1,33,"September",9851,3.34991371434372
"37017","Wielsbeke","WestVlaanderen","Flanders",2021,10,4.51612903225806,140,"October",9851,14.2117551517612
"37017","Wielsbeke","WestVlaanderen","Flanders",2021,11,17.4,522,"November",9851,52.9895442087098
"37017","Wielsbeke","WestVlaanderen","Flanders",2021,12,10,310,"December",9851,31.4688864074713
"37018","Wingene","WestVlaanderen","Flanders",2021,1,2.74193548387097,85,"January",14699,5.78270630655147
"37018","Wingene","WestVlaanderen","Flanders",2021,2,2.5,70,"February",14699,4.76222872304238
"37018","Wingene","WestVlaanderen","Flanders",2021,3,5.09677419354839,158,"March",14699,10.7490305462957
"37018","Wingene","WestVlaanderen","Flanders",2021,4,4.7,141,"April",14699,9.59248928498537
"37018","Wingene","WestVlaanderen","Flanders",2021,5,3.03225806451613,94,"May",14699,6.39499285665692
"37018","Wingene","WestVlaanderen","Flanders",2021,6,0.8,24,"June",14699,1.63276413361453
"37018","Wingene","WestVlaanderen","Flanders",2021,7,1.70967741935484,53,"July",14699,3.60568746173209
"37018","Wingene","WestVlaanderen","Flanders",2021,8,1.67741935483871,52,"August",14699,3.53765562283149
"37018","Wingene","WestVlaanderen","Flanders",2021,9,1.36666666666667,41,"September",14699,2.78930539492482
"37018","Wingene","WestVlaanderen","Flanders",2021,10,3.74193548387097,116,"October",14699,7.89169331247024
"37018","Wingene","WestVlaanderen","Flanders",2021,11,33.2333333333333,997,"November",14699,67.8277433839037
"37018","Wingene","WestVlaanderen","Flanders",2021,12,13.2903225806452,412,"December",14699,28.0291176270495
"37020","Ardooie","WestVlaanderen","Flanders",2021,1,1.74193548387097,54,"January",9151,5.9009944268386
"37020","Ardooie","WestVlaanderen","Flanders",2021,2,2.17857142857143,61,"February",9151,6.66593814883619
