"mcp_code","mcp_name","province","region","year","month","mean_monthly","total_monthly"
84068,"Tellin","Luxembourg","Wallonia",2020,9,0.833333333333333,25
84068,"Tellin","Luxembourg","Wallonia",2020,10,4,124
84068,"Tellin","Luxembourg","Wallonia",2020,11,1.16666666666667,35
84068,"Tellin","Luxembourg","Wallonia",2020,12,0.774193548387097,24
84068,"Tellin","Luxembourg","Wallonia",2021,1,0.548387096774194,17
84068,"Tellin","Luxembourg","Wallonia",2021,2,2.64285714285714,74
84068,"Tellin","Luxembourg","Wallonia",2021,3,2.54838709677419,79
84068,"Tellin","Luxembourg","Wallonia",2021,4,2.33333333333333,70
84068,"Tellin","Luxembourg","Wallonia",2021,5,1.25806451612903,39
84068,"Tellin","Luxembourg","Wallonia",2021,6,0,0
84068,"Tellin","Luxembourg","Wallonia",2021,7,0.129032258064516,4
84068,"Tellin","Luxembourg","Wallonia",2021,8,0.709677419354839,22
84068,"Tellin","Luxembourg","Wallonia",2021,9,1.03333333333333,31
84068,"Tellin","Luxembourg","Wallonia",2021,10,1.48387096774194,46
84068,"Tellin","Luxembourg","Wallonia",2021,11,3,90
84068,"Tellin","Luxembourg","Wallonia",2021,12,2.61290322580645,81
84068,"Tellin","Luxembourg","Wallonia",2022,1,7.70967741935484,239
84075,"Wellin","Luxembourg","Wallonia",2020,9,0.333333333333333,10
84075,"Wellin","Luxembourg","Wallonia",2020,10,5.38709677419355,167
84075,"Wellin","Luxembourg","Wallonia",2020,11,1.76666666666667,53
84075,"Wellin","Luxembourg","Wallonia",2020,12,0.774193548387097,24
84075,"Wellin","Luxembourg","Wallonia",2021,1,0.774193548387097,24
84075,"Wellin","Luxembourg","Wallonia",2021,2,3.07142857142857,86
84075,"Wellin","Luxembourg","Wallonia",2021,3,1.45161290322581,45
84075,"Wellin","Luxembourg","Wallonia",2021,4,1.5,45
84075,"Wellin","Luxembourg","Wallonia",2021,5,2,62
84075,"Wellin","Luxembourg","Wallonia",2021,6,0.233333333333333,7
84075,"Wellin","Luxembourg","Wallonia",2021,7,0.032258064516129,1
84075,"Wellin","Luxembourg","Wallonia",2021,8,0.870967741935484,27
84075,"Wellin","Luxembourg","Wallonia",2021,9,0.5,15
84075,"Wellin","Luxembourg","Wallonia",2021,10,1.7741935483871,55
84075,"Wellin","Luxembourg","Wallonia",2021,11,3.9,117
84075,"Wellin","Luxembourg","Wallonia",2021,12,3.29032258064516,102
84075,"Wellin","Luxembourg","Wallonia",2022,1,6.67741935483871,207
84077,"Libramont-Chevigny","Luxembourg","Wallonia",2020,9,0.733333333333333,22
84077,"Libramont-Chevigny","Luxembourg","Wallonia",2020,10,11.1612903225806,346
84077,"Libramont-Chevigny","Luxembourg","Wallonia",2020,11,6.36666666666667,191
84077,"Libramont-Chevigny","Luxembourg","Wallonia",2020,12,2.25806451612903,70
84077,"Libramont-Chevigny","Luxembourg","Wallonia",2021,1,1.38709677419355,43
84077,"Libramont-Chevigny","Luxembourg","Wallonia",2021,2,1.96428571428571,55
84077,"Libramont-Chevigny","Luxembourg","Wallonia",2021,3,5.54838709677419,172
84077,"Libramont-Chevigny","Luxembourg","Wallonia",2021,4,6.1,183
84077,"Libramont-Chevigny","Luxembourg","Wallonia",2021,5,3.80645161290323,118
84077,"Libramont-Chevigny","Luxembourg","Wallonia",2021,6,0.566666666666667,17
84077,"Libramont-Chevigny","Luxembourg","Wallonia",2021,7,1.29032258064516,40
84077,"Libramont-Chevigny","Luxembourg","Wallonia",2021,8,3.48387096774194,108
84077,"Libramont-Chevigny","Luxembourg","Wallonia",2021,9,2.9,87
84077,"Libramont-Chevigny","Luxembourg","Wallonia",2021,10,5.2258064516129,162
84077,"Libramont-Chevigny","Luxembourg","Wallonia",2021,11,19.4333333333333,583
84077,"Libramont-Chevigny","Luxembourg","Wallonia",2021,12,10.741935483871,333
84077,"Libramont-Chevigny","Luxembourg","Wallonia",2022,1,29.5483870967742,916
85007,"Chiny","Luxembourg","Wallonia",2020,9,0.6,18
85007,"Chiny","Luxembourg","Wallonia",2020,10,3.87096774193548,120
85007,"Chiny","Luxembourg","Wallonia",2020,11,2.03333333333333,61
85007,"Chiny","Luxembourg","Wallonia",2020,12,2.16129032258065,67
85007,"Chiny","Luxembourg","Wallonia",2021,1,2.80645161290323,87
85007,"Chiny","Luxembourg","Wallonia",2021,2,1.96428571428571,55
85007,"Chiny","Luxembourg","Wallonia",2021,3,1.67741935483871,52
85007,"Chiny","Luxembourg","Wallonia",2021,4,2.3,69
85007,"Chiny","Luxembourg","Wallonia",2021,5,1.03225806451613,32
85007,"Chiny","Luxembourg","Wallonia",2021,6,0.0666666666666667,2
85007,"Chiny","Luxembourg","Wallonia",2021,7,0.225806451612903,7
85007,"Chiny","Luxembourg","Wallonia",2021,8,1.29032258064516,40
85007,"Chiny","Luxembourg","Wallonia",2021,9,1.1,33
85007,"Chiny","Luxembourg","Wallonia",2021,10,2.2258064516129,69
85007,"Chiny","Luxembourg","Wallonia",2021,11,4.16666666666667,125
85007,"Chiny","Luxembourg","Wallonia",2021,12,3.83870967741935,119
85007,"Chiny","Luxembourg","Wallonia",2022,1,16.4838709677419,511
85009,"Etalle","Luxembourg","Wallonia",2020,9,0.933333333333333,28
85009,"Etalle","Luxembourg","Wallonia",2020,10,5.80645161290323,180
85009,"Etalle","Luxembourg","Wallonia",2020,11,1.93333333333333,58
85009,"Etalle","Luxembourg","Wallonia",2020,12,1.80645161290323,56
85009,"Etalle","Luxembourg","Wallonia",2021,1,1.41935483870968,44
85009,"Etalle","Luxembourg","Wallonia",2021,2,1.39285714285714,39
85009,"Etalle","Luxembourg","Wallonia",2021,3,2.16129032258065,67
85009,"Etalle","Luxembourg","Wallonia",2021,4,2.43333333333333,73
85009,"Etalle","Luxembourg","Wallonia",2021,5,2.35483870967742,73
85009,"Etalle","Luxembourg","Wallonia",2021,6,0.4,12
85009,"Etalle","Luxembourg","Wallonia",2021,7,0.354838709677419,11
85009,"Etalle","Luxembourg","Wallonia",2021,8,0.612903225806452,19
85009,"Etalle","Luxembourg","Wallonia",2021,9,0.833333333333333,25
85009,"Etalle","Luxembourg","Wallonia",2021,10,2.45161290322581,76
85009,"Etalle","Luxembourg","Wallonia",2021,11,6,180
85009,"Etalle","Luxembourg","Wallonia",2021,12,8.41935483870968,261
85009,"Etalle","Luxembourg","Wallonia",2022,1,22.6129032258065,701
85011,"Florenville","Luxembourg","Wallonia",2020,9,0.8,24
85011,"Florenville","Luxembourg","Wallonia",2020,10,4.45161290322581,138
85011,"Florenville","Luxembourg","Wallonia",2020,11,1.9,57
85011,"Florenville","Luxembourg","Wallonia",2020,12,3.29032258064516,102
85011,"Florenville","Luxembourg","Wallonia",2021,1,1.16129032258065,36
85011,"Florenville","Luxembourg","Wallonia",2021,2,1.07142857142857,30
85011,"Florenville","Luxembourg","Wallonia",2021,3,2.32258064516129,72
85011,"Florenville","Luxembourg","Wallonia",2021,4,2.16666666666667,65
85011,"Florenville","Luxembourg","Wallonia",2021,5,1.25806451612903,39
85011,"Florenville","Luxembourg","Wallonia",2021,6,0.3,9
85011,"Florenville","Luxembourg","Wallonia",2021,7,0.548387096774194,17
85011,"Florenville","Luxembourg","Wallonia",2021,8,1.38709677419355,43
85011,"Florenville","Luxembourg","Wallonia",2021,9,1.26666666666667,38
85011,"Florenville","Luxembourg","Wallonia",2021,10,2.25806451612903,70
85011,"Florenville","Luxembourg","Wallonia",2021,11,4.8,144
85011,"Florenville","Luxembourg","Wallonia",2021,12,4.19354838709677,130
85011,"Florenville","Luxembourg","Wallonia",2022,1,17.4838709677419,542
85024,"Meix-devant-Virton","Luxembourg","Wallonia",2020,9,0.266666666666667,8
85024,"Meix-devant-Virton","Luxembourg","Wallonia",2020,10,2.80645161290323,87
85024,"Meix-devant-Virton","Luxembourg","Wallonia",2020,11,1.4,42
85024,"Meix-devant-Virton","Luxembourg","Wallonia",2020,12,1.06451612903226,33
85024,"Meix-devant-Virton","Luxembourg","Wallonia",2021,1,1.09677419354839,34
85024,"Meix-devant-Virton","Luxembourg","Wallonia",2021,2,0.964285714285714,27
85024,"Meix-devant-Virton","Luxembourg","Wallonia",2021,3,2.58064516129032,80
85024,"Meix-devant-Virton","Luxembourg","Wallonia",2021,4,1.1,33
85024,"Meix-devant-Virton","Luxembourg","Wallonia",2021,5,0.451612903225806,14
85024,"Meix-devant-Virton","Luxembourg","Wallonia",2021,6,0,0
85024,"Meix-devant-Virton","Luxembourg","Wallonia",2021,7,0.225806451612903,7
85024,"Meix-devant-Virton","Luxembourg","Wallonia",2021,8,0.129032258064516,4
85024,"Meix-devant-Virton","Luxembourg","Wallonia",2021,9,1.33333333333333,40
85024,"Meix-devant-Virton","Luxembourg","Wallonia",2021,10,1.38709677419355,43
85024,"Meix-devant-Virton","Luxembourg","Wallonia",2021,11,2.26666666666667,68
85024,"Meix-devant-Virton","Luxembourg","Wallonia",2021,12,2.67741935483871,83
85024,"Meix-devant-Virton","Luxembourg","Wallonia",2022,1,8.41935483870968,261
85026,"Musson","Luxembourg","Wallonia",2020,9,0.566666666666667,17
85026,"Musson","Luxembourg","Wallonia",2020,10,3.61290322580645,112
85026,"Musson","Luxembourg","Wallonia",2020,11,2.33333333333333,70
85026,"Musson","Luxembourg","Wallonia",2020,12,1.87096774193548,58
85026,"Musson","Luxembourg","Wallonia",2021,1,1.74193548387097,54
85026,"Musson","Luxembourg","Wallonia",2021,2,1.64285714285714,46
85026,"Musson","Luxembourg","Wallonia",2021,3,2.90322580645161,90
85026,"Musson","Luxembourg","Wallonia",2021,4,2.33333333333333,70
85026,"Musson","Luxembourg","Wallonia",2021,5,0.838709677419355,26
85026,"Musson","Luxembourg","Wallonia",2021,6,0,0
85026,"Musson","Luxembourg","Wallonia",2021,7,0.354838709677419,11
85026,"Musson","Luxembourg","Wallonia",2021,8,0.838709677419355,26
85026,"Musson","Luxembourg","Wallonia",2021,9,1.23333333333333,37
85026,"Musson","Luxembourg","Wallonia",2021,10,1.12903225806452,35
85026,"Musson","Luxembourg","Wallonia",2021,11,2.7,81
85026,"Musson","Luxembourg","Wallonia",2021,12,4.83870967741935,150
85026,"Musson","Luxembourg","Wallonia",2022,1,15.8387096774194,491
85034,"Saint-Léger (Virton)","Luxembourg","Wallonia",2020,9,1.2,36
85034,"Saint-Léger (Virton)","Luxembourg","Wallonia",2020,10,2.93548387096774,91
85034,"Saint-Léger (Virton)","Luxembourg","Wallonia",2020,11,2.2,66
85034,"Saint-Léger (Virton)","Luxembourg","Wallonia",2020,12,1.38709677419355,43
85034,"Saint-Léger (Virton)","Luxembourg","Wallonia",2021,1,1.06451612903226,33
85034,"Saint-Léger (Virton)","Luxembourg","Wallonia",2021,2,0.964285714285714,27
85034,"Saint-Léger (Virton)","Luxembourg","Wallonia",2021,3,1.70967741935484,53
85034,"Saint-Léger (Virton)","Luxembourg","Wallonia",2021,4,2.3,69
85034,"Saint-Léger (Virton)","Luxembourg","Wallonia",2021,5,1.09677419354839,34
85034,"Saint-Léger (Virton)","Luxembourg","Wallonia",2021,6,0.266666666666667,8
85034,"Saint-Léger (Virton)","Luxembourg","Wallonia",2021,7,0.290322580645161,9
85034,"Saint-Léger (Virton)","Luxembourg","Wallonia",2021,8,0.612903225806452,19
85034,"Saint-Léger (Virton)","Luxembourg","Wallonia",2021,9,1.36666666666667,41
85034,"Saint-Léger (Virton)","Luxembourg","Wallonia",2021,10,1.67741935483871,52
85034,"Saint-Léger (Virton)","Luxembourg","Wallonia",2021,11,4.33333333333333,130
85034,"Saint-Léger (Virton)","Luxembourg","Wallonia",2021,12,4.45161290322581,138
85034,"Saint-Léger (Virton)","Luxembourg","Wallonia",2022,1,13.5483870967742,420
85039,"Tintigny","Luxembourg","Wallonia",2020,9,0.6,18
85039,"Tintigny","Luxembourg","Wallonia",2020,10,4.32258064516129,134
85039,"Tintigny","Luxembourg","Wallonia",2020,11,2.06666666666667,62
85039,"Tintigny","Luxembourg","Wallonia",2020,12,1.51612903225806,47
85039,"Tintigny","Luxembourg","Wallonia",2021,1,1.35483870967742,42
85039,"Tintigny","Luxembourg","Wallonia",2021,2,1.25,35
85039,"Tintigny","Luxembourg","Wallonia",2021,3,2,62
85039,"Tintigny","Luxembourg","Wallonia",2021,4,3.66666666666667,110
85039,"Tintigny","Luxembourg","Wallonia",2021,5,0.645161290322581,20
85039,"Tintigny","Luxembourg","Wallonia",2021,6,0.1,3
85039,"Tintigny","Luxembourg","Wallonia",2021,7,0.0645161290322581,2
85039,"Tintigny","Luxembourg","Wallonia",2021,8,0.645161290322581,20
85039,"Tintigny","Luxembourg","Wallonia",2021,9,1.03333333333333,31
85039,"Tintigny","Luxembourg","Wallonia",2021,10,2.67741935483871,83
85039,"Tintigny","Luxembourg","Wallonia",2021,11,3.56666666666667,107
85039,"Tintigny","Luxembourg","Wallonia",2021,12,5.67741935483871,176
85039,"Tintigny","Luxembourg","Wallonia",2022,1,16.0322580645161,497
85045,"Virton","Luxembourg","Wallonia",2020,9,1.03333333333333,31
85045,"Virton","Luxembourg","Wallonia",2020,10,6.90322580645161,214
85045,"Virton","Luxembourg","Wallonia",2020,11,4.13333333333333,124
85045,"Virton","Luxembourg","Wallonia",2020,12,3.09677419354839,96
85045,"Virton","Luxembourg","Wallonia",2021,1,4.19354838709677,130
85045,"Virton","Luxembourg","Wallonia",2021,2,1.60714285714286,45
85045,"Virton","Luxembourg","Wallonia",2021,3,6.35483870967742,197
85045,"Virton","Luxembourg","Wallonia",2021,4,4.53333333333333,136
85045,"Virton","Luxembourg","Wallonia",2021,5,2.41935483870968,75
85045,"Virton","Luxembourg","Wallonia",2021,6,0.466666666666667,14
85045,"Virton","Luxembourg","Wallonia",2021,7,0.580645161290323,18
85045,"Virton","Luxembourg","Wallonia",2021,8,1.48387096774194,46
85045,"Virton","Luxembourg","Wallonia",2021,9,2.7,81
85045,"Virton","Luxembourg","Wallonia",2021,10,3.90322580645161,121
85045,"Virton","Luxembourg","Wallonia",2021,11,10.1,303
85045,"Virton","Luxembourg","Wallonia",2021,12,8.25806451612903,256
85045,"Virton","Luxembourg","Wallonia",2022,1,37.3225806451613,1157
85046,"Habay","Luxembourg","Wallonia",2020,9,0.9,27
85046,"Habay","Luxembourg","Wallonia",2020,10,7.7741935483871,241
85046,"Habay","Luxembourg","Wallonia",2020,11,3.66666666666667,110
85046,"Habay","Luxembourg","Wallonia",2020,12,2.12903225806452,66
85046,"Habay","Luxembourg","Wallonia",2021,1,4.16129032258065,129
85046,"Habay","Luxembourg","Wallonia",2021,2,3.92857142857143,110
85046,"Habay","Luxembourg","Wallonia",2021,3,3.54838709677419,110
85046,"Habay","Luxembourg","Wallonia",2021,4,3.73333333333333,112
85046,"Habay","Luxembourg","Wallonia",2021,5,0.903225806451613,28
85046,"Habay","Luxembourg","Wallonia",2021,6,0.5,15
85046,"Habay","Luxembourg","Wallonia",2021,7,1.35483870967742,42
85046,"Habay","Luxembourg","Wallonia",2021,8,1.09677419354839,34
85046,"Habay","Luxembourg","Wallonia",2021,9,1.26666666666667,38
85046,"Habay","Luxembourg","Wallonia",2021,10,2.51612903225806,78
85046,"Habay","Luxembourg","Wallonia",2021,11,7.36666666666667,221
85046,"Habay","Luxembourg","Wallonia",2021,12,10.9032258064516,338
85046,"Habay","Luxembourg","Wallonia",2022,1,30.7096774193548,952
85047,"Rouvroy","Luxembourg","Wallonia",2020,9,0,0
85047,"Rouvroy","Luxembourg","Wallonia",2020,10,2,62
85047,"Rouvroy","Luxembourg","Wallonia",2020,11,0.966666666666667,29
85047,"Rouvroy","Luxembourg","Wallonia",2020,12,0.774193548387097,24
85047,"Rouvroy","Luxembourg","Wallonia",2021,1,0.870967741935484,27
85047,"Rouvroy","Luxembourg","Wallonia",2021,2,0.785714285714286,22
85047,"Rouvroy","Luxembourg","Wallonia",2021,3,1.64516129032258,51
85047,"Rouvroy","Luxembourg","Wallonia",2021,4,0.466666666666667,14
85047,"Rouvroy","Luxembourg","Wallonia",2021,5,0.741935483870968,23
85047,"Rouvroy","Luxembourg","Wallonia",2021,6,0.1,3
85047,"Rouvroy","Luxembourg","Wallonia",2021,7,0.32258064516129,10
85047,"Rouvroy","Luxembourg","Wallonia",2021,8,0.870967741935484,27
85047,"Rouvroy","Luxembourg","Wallonia",2021,9,1.1,33
85047,"Rouvroy","Luxembourg","Wallonia",2021,10,1.54838709677419,48
85047,"Rouvroy","Luxembourg","Wallonia",2021,11,2.2,66
85047,"Rouvroy","Luxembourg","Wallonia",2021,12,1.74193548387097,54
85047,"Rouvroy","Luxembourg","Wallonia",2022,1,6.29032258064516,195
91005,"Anhée","Namur","Wallonia",2020,9,1,30
91005,"Anhée","Namur","Wallonia",2020,10,8.67741935483871,269
91005,"Anhée","Namur","Wallonia",2020,11,3.96666666666667,119
91005,"Anhée","Namur","Wallonia",2020,12,1.87096774193548,58
91005,"Anhée","Namur","Wallonia",2021,1,1.67741935483871,52
91005,"Anhée","Namur","Wallonia",2021,2,1.39285714285714,39
91005,"Anhée","Namur","Wallonia",2021,3,4,124
91005,"Anhée","Namur","Wallonia",2021,4,4.36666666666667,131
91005,"Anhée","Namur","Wallonia",2021,5,1.80645161290323,56
91005,"Anhée","Namur","Wallonia",2021,6,0.566666666666667,17
91005,"Anhée","Namur","Wallonia",2021,7,0.67741935483871,21
91005,"Anhée","Namur","Wallonia",2021,8,1.06451612903226,33
91005,"Anhée","Namur","Wallonia",2021,9,1.63333333333333,49
91005,"Anhée","Namur","Wallonia",2021,10,1.87096774193548,58
91005,"Anhée","Namur","Wallonia",2021,11,8.73333333333333,262
91005,"Anhée","Namur","Wallonia",2021,12,6.48387096774194,201
91005,"Anhée","Namur","Wallonia",2022,1,24.1935483870968,750
91013,"Beauraing","Namur","Wallonia",2020,9,1.23333333333333,37
91013,"Beauraing","Namur","Wallonia",2020,10,9.61290322580645,298
91013,"Beauraing","Namur","Wallonia",2020,11,4.5,135
91013,"Beauraing","Namur","Wallonia",2020,12,1.51612903225806,47
91013,"Beauraing","Namur","Wallonia",2021,1,1.80645161290323,56
91013,"Beauraing","Namur","Wallonia",2021,2,5.71428571428571,160
91013,"Beauraing","Namur","Wallonia",2021,3,6.19354838709677,192
91013,"Beauraing","Namur","Wallonia",2021,4,3.3,99
91013,"Beauraing","Namur","Wallonia",2021,5,2.74193548387097,85
91013,"Beauraing","Namur","Wallonia",2021,6,0.466666666666667,14
91013,"Beauraing","Namur","Wallonia",2021,7,0.67741935483871,21
91013,"Beauraing","Namur","Wallonia",2021,8,2.03225806451613,63
91013,"Beauraing","Namur","Wallonia",2021,9,1.5,45
91013,"Beauraing","Namur","Wallonia",2021,10,4.41935483870968,137
91013,"Beauraing","Namur","Wallonia",2021,11,13.3333333333333,400
91013,"Beauraing","Namur","Wallonia",2021,12,8.87096774193548,275
91013,"Beauraing","Namur","Wallonia",2022,1,23.258064516129,721
91015,"Bièvre","Namur","Wallonia",2020,9,0.0666666666666667,2
91015,"Bièvre","Namur","Wallonia",2020,10,4.03225806451613,125
91015,"Bièvre","Namur","Wallonia",2020,11,2.26666666666667,68
91015,"Bièvre","Namur","Wallonia",2020,12,0.387096774193548,12
91015,"Bièvre","Namur","Wallonia",2021,1,0.161290322580645,5
91015,"Bièvre","Namur","Wallonia",2021,2,0.607142857142857,17
91015,"Bièvre","Namur","Wallonia",2021,3,1.32258064516129,41
91015,"Bièvre","Namur","Wallonia",2021,4,1.4,42
91015,"Bièvre","Namur","Wallonia",2021,5,0.774193548387097,24
91015,"Bièvre","Namur","Wallonia",2021,6,0,0
91015,"Bièvre","Namur","Wallonia",2021,7,0.161290322580645,5
91015,"Bièvre","Namur","Wallonia",2021,8,0.451612903225806,14
91015,"Bièvre","Namur","Wallonia",2021,9,0.733333333333333,22
91015,"Bièvre","Namur","Wallonia",2021,10,1.70967741935484,53
91015,"Bièvre","Namur","Wallonia",2021,11,6.63333333333333,199
91015,"Bièvre","Namur","Wallonia",2021,12,2.7741935483871,86
91015,"Bièvre","Namur","Wallonia",2022,1,9.38709677419355,291
91030,"Ciney","Namur","Wallonia",2020,9,2.86666666666667,86
91030,"Ciney","Namur","Wallonia",2020,10,25.7096774193548,797
91030,"Ciney","Namur","Wallonia",2020,11,8.73333333333333,262
91030,"Ciney","Namur","Wallonia",2020,12,5.29032258064516,164
91030,"Ciney","Namur","Wallonia",2021,1,1.41935483870968,44
91030,"Ciney","Namur","Wallonia",2021,2,4.32142857142857,121
91030,"Ciney","Namur","Wallonia",2021,3,7.87096774193548,244
91030,"Ciney","Namur","Wallonia",2021,4,5.93333333333333,178
91030,"Ciney","Namur","Wallonia",2021,5,3.06451612903226,95
91030,"Ciney","Namur","Wallonia",2021,6,0.7,21
91030,"Ciney","Namur","Wallonia",2021,7,1.2258064516129,38
91030,"Ciney","Namur","Wallonia",2021,8,1.54838709677419,48
91030,"Ciney","Namur","Wallonia",2021,9,1.93333333333333,58
91030,"Ciney","Namur","Wallonia",2021,10,7.83870967741935,243
91030,"Ciney","Namur","Wallonia",2021,11,20.3,609
91030,"Ciney","Namur","Wallonia",2021,12,12.2903225806452,381
91030,"Ciney","Namur","Wallonia",2022,1,44.3870967741936,1376
91034,"Dinant","Namur","Wallonia",2020,9,1.06666666666667,32
91034,"Dinant","Namur","Wallonia",2020,10,14.2258064516129,441
91034,"Dinant","Namur","Wallonia",2020,11,8.03333333333333,241
91034,"Dinant","Namur","Wallonia",2020,12,2.06451612903226,64
91034,"Dinant","Namur","Wallonia",2021,1,2.45161290322581,76
91034,"Dinant","Namur","Wallonia",2021,2,2.96428571428571,83
91034,"Dinant","Namur","Wallonia",2021,3,7.7741935483871,241
91034,"Dinant","Namur","Wallonia",2021,4,4.06666666666667,122
91034,"Dinant","Namur","Wallonia",2021,5,2.83870967741935,88
91034,"Dinant","Namur","Wallonia",2021,6,0.833333333333333,25
91034,"Dinant","Namur","Wallonia",2021,7,0.935483870967742,29
91034,"Dinant","Namur","Wallonia",2021,8,1.93548387096774,60
91034,"Dinant","Namur","Wallonia",2021,9,2.5,75
91034,"Dinant","Namur","Wallonia",2021,10,4.06451612903226,126
91034,"Dinant","Namur","Wallonia",2021,11,11.7666666666667,353
91034,"Dinant","Namur","Wallonia",2021,12,10.6774193548387,331
91034,"Dinant","Namur","Wallonia",2022,1,31,961
91054,"Gedinne","Namur","Wallonia",2020,9,0.633333333333333,19
91054,"Gedinne","Namur","Wallonia",2020,10,3.45161290322581,107
91054,"Gedinne","Namur","Wallonia",2020,11,2.76666666666667,83
91054,"Gedinne","Namur","Wallonia",2020,12,0.870967741935484,27
91054,"Gedinne","Namur","Wallonia",2021,1,0.0645161290322581,2
91054,"Gedinne","Namur","Wallonia",2021,2,1.78571428571429,50
91054,"Gedinne","Namur","Wallonia",2021,3,3.12903225806452,97
91054,"Gedinne","Namur","Wallonia",2021,4,2.83333333333333,85
91054,"Gedinne","Namur","Wallonia",2021,5,0.451612903225806,14
91054,"Gedinne","Namur","Wallonia",2021,6,0.0666666666666667,2
91054,"Gedinne","Namur","Wallonia",2021,7,0.129032258064516,4
91054,"Gedinne","Namur","Wallonia",2021,8,0.516129032258065,16
91054,"Gedinne","Namur","Wallonia",2021,9,1.4,42
91054,"Gedinne","Namur","Wallonia",2021,10,3.64516129032258,113
91054,"Gedinne","Namur","Wallonia",2021,11,9.03333333333333,271
91054,"Gedinne","Namur","Wallonia",2021,12,4.61290322580645,143
91054,"Gedinne","Namur","Wallonia",2022,1,10.8709677419355,337
91059,"Hamois","Namur","Wallonia",2020,9,1.3,39
91059,"Hamois","Namur","Wallonia",2020,10,13.0322580645161,404
91059,"Hamois","Namur","Wallonia",2020,11,3.76666666666667,113
91059,"Hamois","Namur","Wallonia",2020,12,2.80645161290323,87
91059,"Hamois","Namur","Wallonia",2021,1,1.32258064516129,41
91059,"Hamois","Namur","Wallonia",2021,2,2.17857142857143,61
91059,"Hamois","Namur","Wallonia",2021,3,3.09677419354839,96
91059,"Hamois","Namur","Wallonia",2021,4,3.8,114
91059,"Hamois","Namur","Wallonia",2021,5,2.41935483870968,75
91059,"Hamois","Namur","Wallonia",2021,6,0.833333333333333,25
91059,"Hamois","Namur","Wallonia",2021,7,0.580645161290323,18
91059,"Hamois","Namur","Wallonia",2021,8,1.16129032258065,36
91059,"Hamois","Namur","Wallonia",2021,9,1.8,54
91059,"Hamois","Namur","Wallonia",2021,10,4.45161290322581,138
91059,"Hamois","Namur","Wallonia",2021,11,11.1,333
91059,"Hamois","Namur","Wallonia",2021,12,7.61290322580645,236
91059,"Hamois","Namur","Wallonia",2022,1,21.9032258064516,679
91064,"Havelange","Namur","Wallonia",2020,9,1.06666666666667,32
91064,"Havelange","Namur","Wallonia",2020,10,8,248
91064,"Havelange","Namur","Wallonia",2020,11,2.66666666666667,80
91064,"Havelange","Namur","Wallonia",2020,12,1.09677419354839,34
91064,"Havelange","Namur","Wallonia",2021,1,0.548387096774194,17
91064,"Havelange","Namur","Wallonia",2021,2,1.39285714285714,39
91064,"Havelange","Namur","Wallonia",2021,3,2.61290322580645,81
91064,"Havelange","Namur","Wallonia",2021,4,2.86666666666667,86
91064,"Havelange","Namur","Wallonia",2021,5,2,62
91064,"Havelange","Namur","Wallonia",2021,6,0.6,18
91064,"Havelange","Namur","Wallonia",2021,7,1.03225806451613,32
91064,"Havelange","Namur","Wallonia",2021,8,0.806451612903226,25
91064,"Havelange","Namur","Wallonia",2021,9,1.23333333333333,37
91064,"Havelange","Namur","Wallonia",2021,10,2.70967741935484,84
91064,"Havelange","Namur","Wallonia",2021,11,11.0666666666667,332
91064,"Havelange","Namur","Wallonia",2021,12,5.96774193548387,185
91064,"Havelange","Namur","Wallonia",2022,1,11.7741935483871,365
91072,"Houyet","Namur","Wallonia",2020,9,0.4,12
91072,"Houyet","Namur","Wallonia",2020,10,7.64516129032258,237
91072,"Houyet","Namur","Wallonia",2020,11,2.5,75
91072,"Houyet","Namur","Wallonia",2020,12,0.612903225806452,19
91072,"Houyet","Namur","Wallonia",2021,1,0.870967741935484,27
91072,"Houyet","Namur","Wallonia",2021,2,2.07142857142857,58
91072,"Houyet","Namur","Wallonia",2021,3,4.64516129032258,144
91072,"Houyet","Namur","Wallonia",2021,4,1.83333333333333,55
91072,"Houyet","Namur","Wallonia",2021,5,1.48387096774194,46
91072,"Houyet","Namur","Wallonia",2021,6,0.466666666666667,14
91072,"Houyet","Namur","Wallonia",2021,7,0.32258064516129,10
91072,"Houyet","Namur","Wallonia",2021,8,0.967741935483871,30
91072,"Houyet","Namur","Wallonia",2021,9,0.933333333333333,28
91072,"Houyet","Namur","Wallonia",2021,10,1.61290322580645,50
91072,"Houyet","Namur","Wallonia",2021,11,5.2,156
91072,"Houyet","Namur","Wallonia",2021,12,4.16129032258065,129
91072,"Houyet","Namur","Wallonia",2022,1,13.5806451612903,421
91103,"Onhaye","Namur","Wallonia",2020,9,0.1,3
91103,"Onhaye","Namur","Wallonia",2020,10,3.48387096774194,108
91103,"Onhaye","Namur","Wallonia",2020,11,2.03333333333333,61
91103,"Onhaye","Namur","Wallonia",2020,12,1.61290322580645,50
91103,"Onhaye","Namur","Wallonia",2021,1,0.354838709677419,11
91103,"Onhaye","Namur","Wallonia",2021,2,1.17857142857143,33
91103,"Onhaye","Namur","Wallonia",2021,3,1.70967741935484,53
91103,"Onhaye","Namur","Wallonia",2021,4,2.06666666666667,62
91103,"Onhaye","Namur","Wallonia",2021,5,0.741935483870968,23
91103,"Onhaye","Namur","Wallonia",2021,6,0,0
91103,"Onhaye","Namur","Wallonia",2021,7,0,0
91103,"Onhaye","Namur","Wallonia",2021,8,0.387096774193548,12
91103,"Onhaye","Namur","Wallonia",2021,9,0.666666666666667,20
